step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
449,TRANSFER,133632.24,C743603317,133632.24,0.0,C1963533045,0.0,0.0,1,0
205,TRANSFER,216179.15,C1863683348,216179.15,0.0,C1011918912,0.0,0.0,1,0
638,CASH_OUT,134293.12,C146779092,134293.12,0.0,C2005939725,5256422.7,5390715.81,1,0
107,CASH_OUT,204675.48,C307731888,204675.48,0.0,C717487050,109380.43,314055.91,1,0
284,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,1,0
12,PAYMENT,1191.79,C1811337718,392762.0,391570.21,M448373192,0.0,0.0,0,0
351,CASH_OUT,222911.63,C100014752,313128.0,90216.37,C890616411,331248.88,554160.51,0,0
17,PAYMENT,1180.2,C1897849855,31453.0,30272.8,M348374364,0.0,0.0,0,0
130,PAYMENT,11720.05,C1579811705,0.0,0.0,M1445707958,0.0,0.0,0,0
375,PAYMENT,22019.24,C1045498278,555.0,0.0,M1352817250,0.0,0.0,0,0
130,PAYMENT,11148.48,C586703707,0.0,0.0,M560226394,0.0,0.0,0,0
183,CASH_IN,29688.49,C1348580616,8490097.96,8519786.45,C39332874,1403730.85,1374042.35,0,0
136,CASH_IN,57011.48,C289107489,9593108.14,9650119.62,C1003614144,2165973.26,2108961.78,0,0
302,CASH_OUT,60684.05,C351396964,0.0,0.0,C809211788,65688.66,126372.71,0,0
38,PAYMENT,14445.56,C1422658859,0.0,0.0,M653596909,0.0,0.0,0,0
157,TRANSFER,187662.79,C409064448,0.0,0.0,C1793969313,1662313.59,2271880.09,0,0
257,CASH_IN,305582.19,C595026467,6229856.43,6535438.62,C577898914,461947.58,156365.39,0,0
544,CASH_IN,273788.71,C2125273070,1057.0,274845.71,C204265689,1229151.09,955362.39,0,0
690,CASH_IN,28101.17,C2076155503,7242223.21,7270324.38,C1680592851,1584129.56,1556028.4,0,0
278,CASH_OUT,181512.81,C1200991245,15649.0,0.0,C1284322441,0.0,181512.81,0,0
208,DEBIT,1397.19,C1506738117,50541.0,49143.81,C575572161,691655.82,693053.02,0,0
201,CASH_OUT,40131.75,C228652305,20553.0,0.0,C833737787,76893.58,117025.33,0,0
190,CASH_OUT,182321.13,C441777406,0.0,0.0,C154608804,387203.8,569524.92,0,0
361,PAYMENT,6335.6,C683322614,9041.0,2705.4,M1617759664,0.0,0.0,0,0
43,CASH_IN,116429.38,C382020976,5968575.64,6085005.02,C106621920,753871.91,637442.52,0,0
207,CASH_OUT,172635.12,C1003654899,20690.0,0.0,C21199179,0.0,172635.12,0,0
188,PAYMENT,2522.26,C43335432,999711.0,997188.74,M1843136411,0.0,0.0,0,0
188,TRANSFER,5777706.65,C2089796608,5777706.65,0.0,C77532611,0.0,0.0,1,0
230,CASH_OUT,345932.83,C1337816824,1945.0,0.0,C1884649967,262920.38,608853.21,0,0
139,CASH_OUT,54258.35,C1553955945,0.0,0.0,C1533182537,3987500.09,4268760.22,0,0
300,CASH_OUT,139342.98,C1837407049,32644.0,0.0,C948853641,0.0,139342.98,0,0
230,CASH_OUT,23299.03,C2008706405,0.0,0.0,C715435449,454309.46,477608.49,0,0
253,CASH_IN,59117.08,C1423223053,9728689.25,9787806.33,C950003228,1473026.11,1413909.03,0,0
396,CASH_OUT,586426.45,C984084689,686630.0,100203.55,C261359744,161067.02,747493.47,0,0
408,CASH_IN,164014.47,C1880683282,1517774.43,1681788.9,C1569071527,2661663.11,2497648.64,0,0
253,CASH_OUT,54933.01,C1574615776,0.0,0.0,C1853241568,708816.76,763749.77,0,0
10,PAYMENT,24792.69,C1756349059,406289.65,381496.96,M2137711431,0.0,0.0,0,0
577,TRANSFER,113687.0,C379022466,113687.0,0.0,C1223894198,0.0,0.0,1,0
256,CASH_IN,22066.31,C863428547,18437.0,40503.31,C70796797,14974.68,0.0,0,0
608,TRANSFER,388171.95,C1413288238,388171.95,0.0,C1384608658,0.0,0.0,1,0
253,CASH_IN,281968.13,C805318365,7039189.53,7321157.66,C1430476128,435099.86,153131.73,0,0
456,TRANSFER,760984.58,C1733734380,760984.58,0.0,C1612257977,0.0,0.0,1,0
36,CASH_OUT,94964.35,C1734240866,0.0,0.0,C1621981895,2048924.66,1984123.25,0,0
626,TRANSFER,55740.39,C1190793859,55740.39,0.0,C31746489,0.0,0.0,1,0
351,CASH_IN,201292.12,C1818423824,824.0,202116.12,C1683000498,897389.87,696097.76,0,0
402,PAYMENT,25446.64,C470900213,0.0,0.0,M732582123,0.0,0.0,0,0
329,PAYMENT,9430.24,C1820289641,21579.0,12148.76,M475877252,0.0,0.0,0,0
43,CASH_OUT,115115.67,C1789315914,11533.0,0.0,C1267663645,1819609.42,1934725.09,0,0
212,TRANSFER,36035.11,C1338159838,36035.11,0.0,C18838691,0.0,0.0,1,0
505,TRANSFER,4553004.39,C1987026797,4553004.39,0.0,C1139368675,0.0,0.0,1,0
351,CASH_IN,190116.2,C1447807868,2676898.32,2867014.51,C1453947631,12117676.88,11927560.68,0,0
298,CASH_IN,252880.23,C500979093,35644.0,288524.23,C1890063812,1207565.63,954685.41,0,0
34,CASH_OUT,172168.65,C1456228243,50092.0,0.0,C957732076,0.0,172168.65,0,0
591,TRANSFER,221107.56,C1387397359,221107.56,0.0,C1005726924,0.0,0.0,1,0
391,CASH_OUT,495773.64,C1270013623,495773.64,0.0,C326670193,269095.07,764868.71,1,0
18,CASH_IN,91094.34,C46973544,7748472.9,7839567.24,C972193445,554703.38,463609.03,0,0
242,CASH_OUT,509985.31,C1144385106,509985.31,0.0,C2013070624,0.0,509985.31,1,0
328,CASH_OUT,25835.58,C1200740473,0.0,0.0,C440325999,353287.17,379122.75,0,0
187,PAYMENT,8368.88,C191770581,0.0,0.0,M2024732479,0.0,0.0,0,0
398,PAYMENT,34743.18,C1330540707,13517.0,0.0,M1459840355,0.0,0.0,0,0
156,CASH_OUT,208160.76,C794728874,26534.0,0.0,C838195749,0.0,208160.76,0,0
475,CASH_OUT,20111.45,C1538717187,20111.45,0.0,C685749303,1431418.64,1451530.08,1,0
130,PAYMENT,6263.0,C1089035021,13662.0,7399.0,M212165719,0.0,0.0,0,0
217,CASH_IN,142145.18,C502347743,7036644.27,7178789.45,C510971321,1829795.15,1687649.97,0,0
185,PAYMENT,27854.13,C1273456734,5214.0,0.0,M427930709,0.0,0.0,0,0
445,CASH_OUT,72901.03,C1596300422,72901.03,0.0,C1818578637,0.0,72901.03,1,0
402,CASH_IN,190392.54,C630369232,22465.0,212857.54,C1630580048,85310.32,257228.35,0,0
228,PAYMENT,26891.99,C1887205665,168530.43,141638.44,M753423611,0.0,0.0,0,0
226,CASH_IN,478322.42,C321311741,841.0,479163.42,C391947781,1597249.88,1118927.46,0,0
532,CASH_OUT,634046.89,C1226913771,634046.89,0.0,C1276739496,985290.65,1619337.54,1,0
256,PAYMENT,229.86,C1770271656,0.0,0.0,M772114277,0.0,0.0,0,0
131,PAYMENT,8549.8,C1127530363,216810.97,208261.17,M633750887,0.0,0.0,0,0
300,PAYMENT,19899.11,C800984331,0.0,0.0,M1523770218,0.0,0.0,0,0
379,CASH_OUT,119875.12,C1474958881,0.0,0.0,C2129901533,402866.57,522741.69,0,0
446,CASH_OUT,239095.53,C1399296547,239095.53,0.0,C1447642335,65367.32,304462.85,1,0
153,CASH_IN,287768.72,C31438703,11265957.17,11553725.89,C1113050956,1621567.02,918964.56,0,0
300,CASH_OUT,31107.99,C1931028863,0.0,0.0,C2090586682,209592.95,240700.94,0,0
616,TRANSFER,7240965.96,C1568587963,7240965.96,0.0,C362987320,0.0,0.0,1,0
357,PAYMENT,9616.46,C1803319019,50899.0,41282.54,M1486861040,0.0,0.0,0,0
330,PAYMENT,13301.14,C837412232,0.0,0.0,M745237928,0.0,0.0,0,0
130,CASH_OUT,138441.7,C740192361,0.0,0.0,C1724304617,713102.46,851544.16,0,0
96,PAYMENT,1160.68,C1159207178,60257.0,59096.32,M1055655380,0.0,0.0,0,0
355,CASH_IN,371311.36,C862741026,5702353.51,6073664.87,C1680007675,3304135.39,2932824.03,0,0
256,CASH_OUT,40231.56,C1214281287,40231.56,0.0,C1355955638,23948.79,64180.35,1,0
259,TRANSFER,394351.77,C908424720,0.0,0.0,C808597157,563345.29,957697.06,0,0
38,CASH_OUT,124697.8,C1571841406,71458.94,0.0,C413177525,14421459.68,14546157.48,0,0
467,CASH_OUT,269722.42,C1709776685,269722.42,0.0,C1845662039,24817.83,294540.26,1,0
715,CASH_OUT,212028.15,C1792802617,212028.15,0.0,C350073748,3708381.73,3920409.88,1,0
349,PAYMENT,10380.45,C1623912930,64921.5,54541.04,M826694511,0.0,0.0,0,0
466,CASH_OUT,4364760.42,C821777202,4364760.42,0.0,C1421637972,91395.98,4456156.41,1,0
163,TRANSFER,134194.59,C316784641,134194.59,0.0,C1951372697,0.0,0.0,1,0
37,PAYMENT,19675.09,C423216415,60125.0,40449.91,M783583790,0.0,0.0,0,0
130,PAYMENT,31661.91,C1030754583,0.0,0.0,M781804144,0.0,0.0,0,0
262,CASH_OUT,68230.32,C1513903676,68230.32,0.0,C903739271,0.0,68230.32,1,0
352,CASH_OUT,55430.11,C1697635800,457398.0,401967.89,C2088284456,7046335.91,7529399.64,0,0
557,CASH_OUT,776303.43,C264646287,776303.43,0.0,C1422542191,414402.89,1190706.32,1,0
400,TRANSFER,1191669.35,C2039894074,1191669.35,0.0,C2014043913,0.0,0.0,1,0
94,PAYMENT,2390.47,C756244515,3682.0,1291.53,M1951152165,0.0,0.0,0,0
381,CASH_IN,67790.79,C1943262613,14115.0,81905.79,C1702041055,2507961.99,2440171.2,0,0
186,PAYMENT,5912.61,C1019594699,0.0,0.0,M1331419279,0.0,0.0,0,0
15,CASH_IN,369754.97,C589982849,99821.0,469575.97,C373502196,0.0,0.0,0,0
101,CASH_OUT,127905.82,C1679438122,127905.82,0.0,C548284315,0.0,127905.82,1,0
349,CASH_IN,251694.05,C1431079942,5468161.24,5719855.29,C669940941,1594089.4,1342395.35,0,0
405,CASH_OUT,252655.79,C735536894,0.0,0.0,C934946091,6221316.27,6473972.06,0,0
378,CASH_OUT,63102.48,C992067442,16236.0,0.0,C1451706639,39961.23,103063.71,0,0
245,TRANSFER,688034.32,C939293281,688034.32,0.0,C1381364691,0.0,0.0,1,0
202,PAYMENT,8464.65,C752387117,0.0,0.0,M1880202761,0.0,0.0,0,0
306,TRANSFER,4262592.28,C261172273,4262592.28,0.0,C1673497915,0.0,0.0,1,0
321,CASH_OUT,107740.8,C483295083,0.0,0.0,C1879249505,113072.85,220813.65,0,0
260,CASH_OUT,164313.55,C2001049713,0.0,0.0,C1920115152,2345692.55,2510006.1,0,0
38,PAYMENT,8559.47,C172007867,21178.0,12618.53,M1993003011,0.0,0.0,0,0
177,CASH_OUT,294135.25,C1978898289,0.0,0.0,C334668777,320330.54,614465.79,0,0
263,PAYMENT,3685.53,C1453788336,0.0,0.0,M1355233962,0.0,0.0,0,0
11,PAYMENT,7935.09,C1058770216,101280.43,93345.33,M1089313660,0.0,0.0,0,0
308,CASH_OUT,116580.63,C1656984484,112833.0,0.0,C1991967264,74202.74,190783.37,0,0
36,CASH_OUT,80450.86,C311587994,2052.0,0.0,C1995516241,2452945.56,2533396.42,0,0
399,CASH_OUT,188288.56,C1313814228,46154.0,0.0,C1166593752,232193.01,420481.57,0,0
179,PAYMENT,6831.73,C37498711,0.0,0.0,M797296676,0.0,0.0,0,0
13,PAYMENT,4968.42,C2044591899,827955.92,822987.5,M2034576156,0.0,0.0,0,0
629,CASH_OUT,8488865.83,C1770565614,8488865.83,0.0,C863370612,0.0,8488865.83,1,0
137,CASH_OUT,147859.4,C1692796333,23274.0,0.0,C1696079062,699833.84,847693.24,0,0
332,PAYMENT,18329.38,C1394791938,339144.81,320815.43,M731733947,0.0,0.0,0,0
395,CASH_OUT,117683.42,C1618036378,117683.42,0.0,C356995012,1206243.52,1323926.94,1,0
96,CASH_IN,12222.13,C277288577,3926426.11,3938648.23,C1174072748,5038816.15,5026594.02,0,0
517,PAYMENT,4932.64,C1008900465,0.0,0.0,M350580332,0.0,0.0,0,0
310,PAYMENT,14904.08,C1982618454,0.0,0.0,M385173277,0.0,0.0,0,0
287,CASH_IN,217253.14,C209606589,2414960.87,2632214.0,C1027005740,324947.59,107694.45,0,0
256,CASH_OUT,189889.72,C1138974164,43146.0,0.0,C1482285317,3269807.34,3459697.06,0,0
214,PAYMENT,5572.4,C1111276250,115921.0,110348.6,M2067921939,0.0,0.0,0,0
20,CASH_OUT,36385.08,C1731641494,118551.0,82165.92,C354108338,0.0,36385.08,0,0
160,CASH_OUT,10000000.0,C2068007279,10000000.0,0.0,C836488544,158643.25,10158643.25,1,0
276,CASH_OUT,37517.42,C2144069843,104.0,0.0,C453584841,273860.33,311377.75,0,0
346,CASH_IN,167093.46,C2022873679,1784887.13,1951980.59,C1519422544,636336.15,469242.69,0,0
299,CASH_OUT,677503.25,C1295540356,677503.25,0.0,C1130686402,2708553.09,3386056.34,1,0
227,CASH_OUT,29650.82,C1425044946,0.0,0.0,C1769860901,381363.39,411014.21,0,0
64,TRANSFER,841052.98,C1837436553,841052.98,0.0,C611839321,0.0,0.0,1,0
37,DEBIT,1681.01,C1358244829,0.0,0.0,C1127059610,1320376.39,1322057.41,0,0
571,TRANSFER,1774540.5,C263241319,0.0,0.0,C1849710040,1864671.12,3639211.61,0,0
737,TRANSFER,167606.49,C1631161002,167606.49,0.0,C2099952089,0.0,0.0,1,0
16,CASH_OUT,121626.82,C828364266,121626.82,0.0,C101179743,653744.34,775371.16,1,0
210,PAYMENT,11480.18,C454215615,0.0,0.0,M83792324,0.0,0.0,0,0
564,CASH_IN,104919.83,C345729447,12154.0,117073.83,C875281403,0.0,0.0,0,0
126,TRANSFER,938288.58,C164359824,938288.58,0.0,C1021865689,0.0,0.0,1,0
254,PAYMENT,2424.57,C76915348,14385.0,11960.43,M1769406717,0.0,0.0,0,0
321,CASH_OUT,197328.34,C1344091069,9359.0,0.0,C2113342806,6594821.3,6792149.64,0,0
283,CASH_OUT,4681.44,C1559905044,0.0,0.0,C1959781060,431748.93,436430.37,0,0
9,CASH_OUT,90987.96,C53081218,346.0,0.0,C449770467,0.0,478677.52,0,0
188,CASH_IN,237154.4,C585930702,516465.58,753619.99,C724273633,1285956.12,1048801.71,0,0
281,CASH_OUT,104307.69,C1036629952,145819.0,41511.31,C1631882422,17879.55,122187.24,0,0
358,DEBIT,4081.95,C1895171877,39731.0,35649.05,C1920804587,348787.27,352869.22,0,0
371,CASH_OUT,214615.85,C1249520234,0.0,0.0,C249068333,469041.27,683657.12,0,0
716,CASH_OUT,921393.95,C1266731860,921393.95,0.0,C867271501,0.0,921393.95,1,0
44,PAYMENT,9174.71,C1676216219,233215.0,224040.29,M815060202,0.0,0.0,0,0
301,PAYMENT,15240.47,C69034998,2471.0,0.0,M1402648098,0.0,0.0,0,0
306,PAYMENT,22988.39,C481793739,0.0,0.0,M752114251,0.0,0.0,0,0
358,CASH_OUT,361877.28,C930621718,361877.28,0.0,C392213931,380179.71,742056.99,1,0
154,TRANSFER,221017.31,C1726591487,5220.0,0.0,C764745514,5429062.06,5718716.98,0,0
16,PAYMENT,13199.1,C671486328,33335.85,20136.74,M296750256,0.0,0.0,0,0
251,PAYMENT,24778.45,C1245880780,51428.0,26649.55,M884920968,0.0,0.0,0,0
300,CASH_OUT,100953.24,C1492190893,50115.0,0.0,C738284200,10247.81,111201.05,0,0
483,CASH_OUT,7576324.61,C195861117,7576324.61,0.0,C1350236324,0.0,7576324.61,1,0
375,CASH_OUT,171501.69,C1598815998,180510.96,9009.27,C671269721,548326.91,719828.6,0,0
50,CASH_OUT,112668.54,C1673728989,112668.54,0.0,C487582896,0.0,112668.54,1,0
14,CASH_OUT,12383.66,C1534806173,283304.0,270920.34,C1289579484,1017801.79,280233.53,0,0
48,CASH_OUT,337974.21,C1171102344,337974.21,0.0,C1505545472,0.0,337974.21,1,0
229,PAYMENT,10451.14,C1131301863,0.0,0.0,M599363113,0.0,0.0,0,0
330,CASH_OUT,49483.92,C1285172992,21213.0,0.0,C181782374,0.0,49483.92,0,0
173,CASH_OUT,2177218.43,C450561445,2177218.43,0.0,C1075348177,0.0,2177218.43,1,0
201,CASH_OUT,157845.52,C1765600186,0.0,0.0,C1909498532,1099532.81,1257378.33,0,0
307,CASH_IN,78392.28,C836975657,892.0,79284.28,C516063281,187694.45,109302.17,0,0
399,CASH_IN,33368.33,C973295337,10132.0,43500.33,C1506200929,4296960.58,4263592.25,0,0
182,PAYMENT,2438.67,C484672767,0.0,0.0,M960781514,0.0,0.0,0,0
184,CASH_IN,133275.46,C1541265503,1583002.03,1716277.49,C2102528144,250021.88,116746.42,0,0
572,CASH_OUT,262960.23,C1968069428,262960.23,0.0,C743933845,0.0,262960.23,1,0
730,TRANSFER,10000000.0,C726730575,57316255.05,47316255.05,C1364745638,0.0,0.0,1,0
41,CASH_OUT,202181.64,C1958346122,0.0,0.0,C1526655155,279728.25,481909.9,0,0
696,CASH_OUT,343972.5,C318150552,343972.5,0.0,C1956659443,0.0,343972.5,1,0
228,PAYMENT,57954.67,C1737823529,38491.0,0.0,M904421993,0.0,0.0,0,0
37,PAYMENT,5943.6,C937759425,5833.6,0.0,M84081072,0.0,0.0,0,0
281,CASH_IN,66509.41,C1465645401,9493833.49,9560342.9,C1049186080,366008.36,299498.94,0,0
404,PAYMENT,5468.02,C253834630,93156.0,87687.98,M94681721,0.0,0.0,0,0
590,PAYMENT,10212.48,C28146116,1204.0,0.0,M807586643,0.0,0.0,0,0
11,CASH_OUT,131128.68,C1445406809,596534.0,465405.32,C2144228375,16951.0,0.0,0,0
710,PAYMENT,2571.61,C287078446,80592.0,78020.39,M1064182921,0.0,0.0,0,0
9,PAYMENT,23049.88,C1300498067,21280.0,0.0,M72259729,0.0,0.0,0,0
140,CASH_IN,94314.12,C1187432684,21190.0,115504.12,C783375564,0.0,0.0,0,0
206,CASH_IN,273628.92,C1208402300,679836.0,953464.92,C2004239845,355331.74,81702.82,0,0
24,PAYMENT,22763.15,C252877884,12399.0,0.0,M1295690285,0.0,0.0,0,0
118,CASH_OUT,167963.64,C471032203,167963.64,0.0,C209868118,0.0,167963.64,1,0
230,TRANSFER,9977.46,C1810601251,228299.0,218321.54,C1510841830,0.0,9977.46,0,0
250,CASH_OUT,139611.42,C950513194,10877.0,0.0,C789203092,1251095.64,1390707.06,0,0
398,CASH_OUT,3580542.06,C181971032,3580542.06,0.0,C296076520,0.0,3580542.06,1,0
613,TRANSFER,170486.7,C1201464537,170486.7,0.0,C1785940596,0.0,0.0,1,0
252,CASH_IN,77667.06,C818212123,1490375.26,1568042.33,C260122246,861567.63,783900.56,0,0
227,CASH_OUT,155260.19,C1710191426,0.0,0.0,C335820516,726309.5,881569.69,0,0
13,CASH_OUT,84196.62,C111658351,16909.0,0.0,C1241552404,11056.0,44811.31,0,0
658,TRANSFER,54583.71,C1580268172,54583.71,0.0,C1057362317,0.0,0.0,1,0
374,CASH_OUT,190511.72,C1546434486,0.0,0.0,C1947242643,81304897.81,81495409.52,0,0
476,CASH_OUT,297309.16,C1337665664,11671.0,0.0,C1235132683,0.0,297309.16,0,0
276,PAYMENT,27922.03,C1727159945,0.0,0.0,M878935844,0.0,0.0,0,0
496,TRANSFER,30171.95,C1936176559,30171.95,0.0,C892298445,0.0,0.0,1,0
743,CASH_OUT,1258818.82,C1436118706,1258818.82,0.0,C1240760502,503464.5,1762283.33,1,0
75,TRANSFER,460436.43,C1935083121,460436.43,0.0,C83154619,0.0,0.0,1,0
225,CASH_OUT,259855.37,C629694235,4615.0,0.0,C308814176,0.0,259855.37,0,0
381,CASH_OUT,216380.68,C6400165,0.0,0.0,C1280879358,3534235.76,3750616.45,0,0
349,CASH_IN,197645.29,C412260687,103527.0,301172.29,C824531548,0.0,0.0,0,0
408,PAYMENT,868.04,C1769592310,99208.0,98339.96,M2062630521,0.0,0.0,0,0
322,TRANSFER,1635412.23,C1231429547,0.0,0.0,C2142703715,5528705.46,7164117.69,0,0
525,PAYMENT,12585.41,C1698691316,0.0,0.0,M913102494,0.0,0.0,0,0
493,CASH_OUT,1214511.61,C1966863341,1214511.61,0.0,C570490831,0.0,1214511.61,1,0
401,TRANSFER,1445595.3,C759824104,0.0,0.0,C1575559279,1742415.13,3188010.43,0,0
375,PAYMENT,10860.92,C248313481,0.0,0.0,M1934149894,0.0,0.0,0,0
305,PAYMENT,8803.26,C1805803911,0.0,0.0,M95647394,0.0,0.0,0,0
563,CASH_IN,174080.83,C1946047620,7729074.7,7903155.53,C848742476,11640792.71,11466711.88,0,0
37,CASH_OUT,252628.51,C1425133601,0.0,0.0,C1108786018,1745456.93,1837225.33,0,0
306,PAYMENT,29109.55,C286601408,579.0,0.0,M1161289383,0.0,0.0,0,0
208,CASH_OUT,121559.6,C1423015598,49516.0,0.0,C594290623,0.0,121559.6,0,0
207,TRANSFER,328110.3,C539030556,328110.3,0.0,C448140191,0.0,0.0,1,0
286,PAYMENT,8257.6,C1100498003,167240.0,158982.4,M1304390996,0.0,0.0,0,0
270,TRANSFER,757422.83,C318040241,757422.83,0.0,C995250059,0.0,0.0,1,0
65,CASH_OUT,174923.28,C1061805919,174923.28,0.0,C1217320472,0.0,174923.28,1,0
19,CASH_OUT,293745.71,C1618804231,1284.0,0.0,C954355288,123788.76,417534.47,0,0
309,CASH_OUT,43356.99,C2045839271,0.0,0.0,C1207267735,783084.16,826441.15,0,0
212,CASH_OUT,133821.03,C382190434,0.0,0.0,C789122457,389672.81,523493.84,0,0
276,CASH_OUT,130168.48,C1333906240,21670.0,0.0,C875311279,3710394.43,3840562.92,0,0
459,TRANSFER,1153156.0,C1788207069,1153156.0,0.0,C2113625922,0.0,0.0,1,0
278,CASH_IN,107618.07,C690976712,25163.0,132781.07,C1993480519,0.0,0.0,0,0
250,CASH_IN,206615.06,C235275130,6677644.05,6884259.11,C1706005911,583002.52,376387.46,0,0
18,CASH_OUT,11481.0,C779194867,11481.0,0.0,C1475456951,761417.61,1765080.5,1,0
132,PAYMENT,26780.8,C787150518,0.0,0.0,M2002358002,0.0,0.0,0,0
186,TRANSFER,1098882.32,C1819949962,679.0,0.0,C895019794,168653.34,1267535.66,0,0
703,TRANSFER,6498297.7,C1720178910,6498297.7,0.0,C322380690,0.0,0.0,1,0
259,CASH_IN,509921.22,C851979939,3839408.83,4349330.05,C194588522,2235412.47,1725491.25,0,0
17,CASH_OUT,24555.46,C1523570577,0.0,0.0,C2062698935,364254.12,388809.58,0,0
41,PAYMENT,23862.7,C769910213,0.0,0.0,M1562669848,0.0,0.0,0,0
278,PAYMENT,7385.29,C1767349568,0.0,0.0,M11805730,0.0,0.0,0,0
373,CASH_OUT,408684.62,C232159635,64.0,0.0,C1365383195,0.0,408684.62,0,0
238,TRANSFER,237567.35,C2098656408,237567.35,0.0,C1831118200,0.0,0.0,1,0
274,CASH_OUT,108290.84,C851578315,0.0,0.0,C976561263,5011167.84,5119458.69,0,0
742,TRANSFER,54652.46,C1674778854,54652.46,0.0,C1930074465,0.0,0.0,1,0
206,PAYMENT,10185.39,C206699044,199507.0,189321.61,M1888976258,0.0,0.0,0,0
10,CASH_IN,209420.85,C1705443538,5769921.99,5979342.84,C810886151,585440.23,802250.85,0,0
74,CASH_OUT,85637.08,C588765630,85637.08,0.0,C766485430,235137.06,320774.13,1,0
716,TRANSFER,455386.57,C1237757319,455386.57,0.0,C1987660225,0.0,0.0,1,0
140,PAYMENT,12617.26,C30443965,2201.0,0.0,M1568857864,0.0,0.0,0,0
227,TRANSFER,114889.61,C1085506900,114889.61,0.0,C804873072,0.0,0.0,1,0
183,CASH_OUT,1423.49,C2002424231,0.0,0.0,C470869176,149811.99,151235.48,0,0
317,CASH_OUT,681007.64,C1824809477,681007.64,0.0,C1850161112,660790.68,1341798.32,1,0
37,PAYMENT,591.35,C1856177363,0.0,0.0,M1260192659,0.0,0.0,0,0
257,TRANSFER,6262505.91,C1632129790,6262505.91,0.0,C1449704632,0.0,0.0,1,0
285,CASH_IN,382995.44,C1434723952,109764.37,492759.81,C1987784939,1428200.18,1045204.75,0,0
34,TRANSFER,27951.26,C722855847,27951.26,0.0,C866867675,0.0,0.0,1,0
404,CASH_IN,105955.28,C1937731932,1410513.42,1516468.7,C46655201,2642371.37,2536416.09,0,0
14,CASH_IN,55547.95,C1971829709,953589.02,1009136.98,C1456400374,3593909.46,3397576.46,0,0
394,PAYMENT,40595.05,C1378136754,41416.0,820.95,M1218737787,0.0,0.0,0,0
155,CASH_OUT,38750.57,C604205814,0.0,0.0,C1167817551,248055.83,286806.39,0,0
161,CASH_IN,63189.49,C1259392656,10390719.73,10453909.22,C257007716,541165.33,477975.85,0,0
213,CASH_OUT,73315.46,C1048919426,11023.0,0.0,C1666231830,0.0,73315.46,0,0
465,CASH_OUT,4690769.98,C1265105517,4690769.98,0.0,C1603347069,0.0,4690769.98,1,0
448,CASH_OUT,89002.72,C1229799248,0.0,0.0,C1953220839,107842.9,196845.62,0,0
186,PAYMENT,46557.17,C87822980,785.0,0.0,M1002380760,0.0,0.0,0,0
329,CASH_OUT,3551022.86,C1267379776,3551022.86,0.0,C355648963,196995.31,3748018.17,1,0
194,CASH_OUT,651477.38,C919667911,651477.38,0.0,C145427921,13160.86,664638.23,1,0
261,TRANSFER,774873.47,C1082776453,0.0,0.0,C1950576748,837815.36,1612688.83,0,0
431,TRANSFER,966389.93,C920351883,966389.93,0.0,C870252964,0.0,0.0,1,0
329,CASH_OUT,207112.4,C867590888,146.0,0.0,C1163801551,164924.36,372036.75,0,0
283,CASH_IN,45137.92,C1164657588,1577854.3,1622992.22,C1762210439,512521.89,467383.97,0,0
501,CASH_OUT,472808.24,C524534489,472808.24,0.0,C1625163928,0.0,472808.24,1,0
379,CASH_OUT,3341.45,C173784357,21110.0,17768.55,C2129367703,65486.8,158457.57,0,0
590,CASH_IN,81367.57,C80417093,10572.0,91939.57,C1063332255,0.0,0.0,0,0
276,CASH_OUT,233556.49,C880630530,56467.0,0.0,C327774874,93383.52,326940.0,0,0
597,CASH_IN,255954.99,C1485188074,5608580.48,5864535.47,C1711313179,438754.87,182799.88,0,0
44,CASH_IN,122159.86,C987995230,5284473.39,5406633.25,C1885719841,270570.36,148410.5,0,0
208,CASH_IN,249311.26,C1700679624,23394.0,272705.26,C601893033,3902869.81,3653558.55,0,0
282,CASH_OUT,1709224.02,C1858035274,1709224.02,0.0,C915489737,58103.22,1767327.24,1,0
14,PAYMENT,4593.8,C655480444,11216.0,6622.2,M2009485273,0.0,0.0,0,0
381,TRANSFER,703882.14,C1086283812,703882.14,0.0,C575658952,0.0,0.0,1,0
380,CASH_OUT,103097.11,C1931894444,0.0,0.0,C1790808682,2545897.86,2648994.97,0,0
591,CASH_OUT,111764.7,C1233092662,111764.7,0.0,C308195819,4440481.04,4552245.74,1,0
260,CASH_IN,331402.13,C786306345,5065929.72,5397331.85,C960844988,1876474.36,1545072.23,0,0
15,CASH_IN,283276.98,C881559797,295.0,283571.98,C1958641252,3205191.73,2921914.76,0,0
93,CASH_OUT,886588.02,C700848378,886588.02,0.0,C1731783280,0.0,886588.02,1,0
256,PAYMENT,843.65,C1634350477,61176.05,60332.4,M2006105634,0.0,0.0,0,0
227,CASH_IN,67094.61,C1138731540,2987.0,70081.61,C349971542,115221.19,48126.58,0,0
345,TRANSFER,8994286.69,C76442447,8994286.69,0.0,C684493652,0.0,0.0,1,0
230,PAYMENT,17916.88,C1991895262,89196.87,71280.0,M671541089,0.0,0.0,0,0
149,TRANSFER,17569.42,C767812247,17569.42,0.0,C263239858,0.0,0.0,1,0
